division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
1,Thomas,Edvardsson,fader,SWE,Standard,45.68,51.16,6.51,31.62,67,100.0
2,Peter,Kastell,kastell,SWE,Standard,43.94,49.94,7.13,28.55,62,96.2
3,Robert,Söderström,dvc73,SWE,Standard,40.28,47.48,8.55,21.84,32,88.2
4,Rasmus,Gyllenberg,gylla,SWE,Standard,39.17,52.1,15.37,6.0,11,85.75
5,Magnus,Johansson,sigsauer,SWE,Standard,38.54,53.22,17.45,0.88,11,84.37
6,Mats O.,Bäckström,dalmas4,SWE,Standard,38.31,47.91,11.4,13.7,27,83.87
7,Robert,Börjesson,,SWE,Standard,37.06,43.26,7.37,21.16,43,81.14
8,Pär,Hylander,,SWE,Standard,36.69,41.18,5.33,25.18,39,80.32
9,Mikael,Jung,,SWE,Standard,35.25,38.42,3.76,27.14,120,77.18
10,Faj,Tran,fajsan,SWE,Standard,34.59,53.68,22.69,-14.37,5,75.73
11,Niclas,Dal,nickeklick,SWE,Standard,34.12,39.46,6.35,20.42,58,74.7
12,Johan,Skogh,,SWE,Standard,33.6,38.35,5.64,21.44,52,73.57
13,Michael,Bjurshagen,mibj,SWE,Standard,33.25,39.11,6.96,18.22,46,72.79
14,Kent,Westerlund,,SWE,Standard,32.06,37.38,6.32,18.42,44,70.19
15,Jonas,Forslund,forsis,SWE,Standard,31.4,34.17,3.29,24.3,140,68.75
16,Dan,Liljeström,liljestrom,SWE,Standard,31.37,43.07,13.9,1.38,15,68.69
17,stefan,wennerström,scubasteve,SWE,Standard,31.34,42.29,13.01,3.25,19,68.61
18,Daniel,Denwood,doubledelta,SWE,Standard,31.2,35.43,5.02,20.37,53,68.31
19,Ricardo,Soler,rickipick,SWE,Standard,30.52,35.69,6.13,17.29,46,66.83
20,Sebastian,Nilsson,,SWE,Standard,30.24,39.49,10.99,6.52,36,66.2
21,Teddi,Sörensson,futump,SWE,Standard,29.67,39.47,11.65,4.53,21,64.96
22,Kenneth,Karlsson,knet,SWE,Standard,29.16,35.48,7.51,12.95,30,63.84
23,Jonas,Björk,whistler,SWE,Standard,27.62,34.44,8.1,10.13,39,60.48
24,Peter,Eliasson,petereliasson,SWE,Standard,27.53,32.88,6.36,13.81,38,60.28
25,Andreas,Karlsson,badass40,SWE,Standard,27.08,31.1,4.78,16.77,71,59.28
26,Mathias,Henricsson,glock35,SWE,Standard,26.83,34.14,8.68,8.1,47,58.74
27,Albin,Karlsson,smalben,SWE,Standard,26.65,30.89,5.03,15.79,69,58.35
28,Per,Wiklander,,SWE,Standard,26.61,32.94,7.52,10.37,46,58.25
29,Simon,Fant,,SWE,Standard,26.01,31.69,6.75,11.45,32,56.95
30,Niklas,Nordgren,agaton,SWE,Standard,25.82,36.12,12.24,-0.6,20,56.52
31,Fredric,Andreasson,5106,SWE,Standard,25.47,34.65,10.9,1.94,20,55.77
32,Nicola,Lo Presti,,SWE,Standard,25.33,28.93,4.27,16.11,75,55.47
33,Jerry,Pettersson,laerkkan,SWE,Standard,24.81,33.08,9.82,3.62,23,54.32
34,Magnus,Söderlind,manne,SWE,Standard,24.71,29.56,5.76,12.28,45,54.1
35,Patrik,Svedlund,2fast4u,SWE,Standard,24.48,32.27,9.26,4.49,41,53.59
36,Mikael,Östling,pergite,SWE,Standard,24.39,34.88,12.46,-2.5,19,53.4
37,Mats,Parhammar,mapa,SWE,Standard,24.28,31.31,8.35,6.27,47,53.16
38,Johan,Fredriksson,,SWE,Standard,24.16,31.78,9.05,4.63,36,52.9
39,Mikael,Janeman,jman,SWE,Standard,23.55,27.12,4.24,14.38,103,51.55
40,Jimmy,Svensson,,SWE,Standard,22.85,30.27,8.81,3.85,34,50.03
41,Stefan,Eriksson,ster,SWE,Standard,22.81,29.57,8.03,5.49,41,49.94
42,Ronny,Andreassen,,SWE,Standard,22.81,26.71,4.64,12.8,127,49.94
43,Patrik,Fritzson,,SWE,Standard,22.81,26.3,4.15,13.85,107,49.93
44,Robert Rob,Andersson,rad,SWE,Standard,22.74,30.27,8.94,3.44,40,49.79
45,Emil,Olofsson,,SWE,Standard,22.46,33.99,13.69,-7.09,16,49.18
46,Sandra,Arbinger,,SWE,Standard,22.41,27.88,6.5,8.39,52,49.07
47,Alf,Wallblom,awall,SWE,Standard,22.14,27.12,5.92,9.37,53,48.47
48,Robin,Östman,wox,SWE,Standard,22.11,31.5,11.16,-1.97,20,48.4
49,Joakim,Lindberg,,SWE,Standard,22.08,29.75,9.11,2.42,49,48.34
50,Jens,Lundström,jenlu,SWE,Standard,21.7,43.28,25.65,-33.65,3,47.5
51,Per-Arne,Svensson,caliber,SWE,Standard,21.61,26.26,5.53,9.68,54,47.31
52,Peter,Ardemalm,snakeeye,SWE,Standard,21.56,29.81,9.81,0.39,20,47.2
53,Stilianos,Simeonidis,odysseus,SWE,Standard,21.53,29.4,9.35,1.35,27,47.14
54,Håkan,Pearson,hwk,SWE,Standard,21.43,31.59,12.07,-4.63,17,46.91
55,Magnus,Gustafsson,,SWE,Standard,21.24,32.34,13.19,-7.24,19,46.49
56,"Mats ""Dalmas""",Bäckström,dalmas4,SWE,Standard,21.17,37.45,19.35,-20.61,5,46.34
57,Martin,Jönsson,jartinmunson,SWE,Standard,20.9,27.53,7.87,3.92,31,45.77
58,Roger,Wysiecki,majtii,SWE,Standard,20.9,27.86,8.26,3.06,43,45.76
59,Sonny,Stenström,ess,SWE,Standard,20.85,31.88,13.1,-7.43,17,45.65
60,jonas,renström,,SWE,Standard,20.62,28.4,9.25,0.66,42,45.14
61,Erik,Sandell,,SWE,Standard,20.6,25.09,5.34,9.08,73,45.1
62,Kenny,Frohde,baggins,SWE,Standard,20.48,29.86,11.14,-3.57,25,44.84
63,Daniel,Lindström,tresk,SWE,Standard,20.44,30.14,11.53,-4.45,25,44.74
64,Johan,Nilsson,,SWE,Standard,20.4,25.59,6.17,7.08,81,44.65
65,Henrik,Jonsson,epic,SWE,Standard,20.23,27.92,9.14,0.5,36,44.29
66,Patrik,Gren,,SWE,Standard,20.15,31.65,13.66,-9.34,16,44.11
67,Robert,Pajnic,winnie,SWE,Standard,20.09,27.96,9.35,-0.09,29,43.98
68,Marcus,Sedin,sedda,SWE,Standard,19.89,27.48,9.01,0.44,41,43.55
69,Tord,Andersson,azon,SWE,Standard,19.79,28.17,9.96,-1.72,24,43.32
70,Jonas,Johansson,,SWE,Standard,19.75,26.9,8.49,1.42,35,43.24
71,Pontus,Sjögren,min,SWE,Standard,19.74,27.74,9.51,-0.79,32,43.21
72,Jim,Gellin,,SWE,Standard,19.67,25.83,7.32,3.88,41,43.07
73,Mats,Karlsson,yaps,SWE,Standard,19.59,32.77,15.65,-14.2,11,42.9
74,Christian,Rönnlöf,,SWE,Standard,19.49,32.11,15.0,-12.88,11,42.67
75,Lars-Ola,Nilsson,kvasifilosofen,SWE,Standard,19.49,29.55,11.96,-6.32,15,42.66
76,Tomas,Frisell,frisse,SWE,Standard,19.47,30.61,13.24,-9.11,21,42.63
77,Henrik,Kedfors,,SWE,Standard,19.39,34.12,17.5,-18.38,16,42.46
78,Daniel,Tillström,climber,SWE,Standard,19.38,32.47,15.55,-14.18,22,42.43
79,Patrik,Hållpås,patrik,SWE,Standard,19.32,25.44,7.28,3.61,49,42.29
80,Morten,Jörgensen,,SWE,Standard,19.31,25.34,7.16,3.86,34,42.28
81,Jesper,Håkansson,jpha,SWE,Standard,19.3,24.7,6.41,5.46,55,42.25
82,Peter,Norr,,SWE,Standard,19.2,25.33,7.28,3.48,50,42.03
83,Håkan T,Söderholm,semperprimus,SWE,Standard,19.12,25.07,7.07,3.86,45,41.86
84,Lars-Åke,Ingemarsson,3gun,SWE,Standard,19.01,25.34,7.52,2.77,38,41.61
85,Tomas,Hermander,glock4u,SWE,Standard,19.0,26.94,9.43,-1.35,33,41.6
86,Joel,Ringberg,thisismysafety,SWE,Standard,19.0,28.14,10.86,-4.43,20,41.6
87,Anders,Långberg,,SWE,Standard,18.96,28.72,11.59,-6.07,18,41.5
88,Joakim,Rudensten,jr528swe,SWE,Standard,18.83,25.59,8.03,1.49,50,41.23
89,jaakko,kangasvieri,jaakkok,SWE,Standard,18.82,27.23,9.99,-2.74,31,41.21
90,Victor,Svensson,sheriffen,SWE,Standard,18.79,29.66,12.92,-9.08,13,41.15
91,jonas,pettersson,jonasp,SWE,Standard,18.74,25.66,8.22,0.99,35,41.03
92,Johan,Lundberg,lundberg90,SWE,Standard,18.73,33.19,17.18,-18.35,9,41.01
93,Henrik,Berntson,punisher,SWE,Standard,18.71,29.29,12.58,-8.44,12,40.96
94,Petri,Kljutschnik,blyspridarn,SWE,Standard,18.7,24.73,7.16,3.24,44,40.94
95,Kim,Gustafsson,mopargun,SWE,Standard,18.7,25.81,8.45,0.46,26,40.93
96,Janne,Almkvist,jannea,SWE,Standard,18.65,28.76,12.01,-7.26,18,40.84
97,Tåbbe,Asplind,aspen,SWE,Standard,18.5,26.96,10.06,-3.2,26,40.51
98,Roland,Dahlman,roland,SWE,Standard,18.5,29.93,13.59,-10.82,23,40.5
99,Leif,Petersen,sluggo,SWE,Standard,18.43,30.89,14.8,-13.52,17,40.35
100,Hannu,Vilmi,,SWE,Standard,18.41,24.25,6.94,3.44,52,40.3
101,Roger,Tiensuu,rogert,SWE,Standard,18.28,25.11,8.12,0.76,40,40.02
102,Jonny,Arbinger,binge,SWE,Standard,18.28,24.53,7.43,2.23,58,40.01
103,Olof,Sjoden,olof,SWE,Standard,18.23,25.07,8.12,0.71,58,39.92
104,Örjan,Lindgren,banarne357,SWE,Standard,18.18,27.12,10.62,-4.74,23,39.81
105,Jonas,Winberg,,SWE,Standard,18.1,24.48,7.57,1.75,53,39.63
106,Robert,Andersson,rubanksps,SWE,Standard,18.05,26.98,10.61,-4.85,32,39.53
107,patrick,jansson,trident,SWE,Standard,17.98,24.05,7.22,2.4,55,39.36
108,Joakim,Bossner,bossner,SWE,Standard,17.86,25.12,8.62,-0.74,23,39.11
109,Thomas,Björklund,doublea,SWE,Standard,17.86,24.17,7.51,1.66,57,39.09
110,Luigi,de Barone,2alfa,SWE,Standard,17.77,25.18,8.8,-1.23,26,38.9
111,Björn,Borg,castle,SWE,Standard,17.75,26.5,10.39,-4.68,35,38.87
112,Sven,Lundberg,sven,SWE,Standard,17.7,31.5,16.39,-17.67,17,38.76
113,Günther,Lindmark,,SWE,Standard,17.69,35.6,21.28,-28.23,6,38.73
114,Jonas,Landin,,SWE,Standard,17.61,25.16,8.96,-1.73,35,38.56
115,Hans Olof,Söderling,,SWE,Standard,17.53,27.41,11.74,-7.81,24,38.38
116,Peter,Stavling,peter997s,SWE,Standard,17.49,25.02,8.96,-1.85,39,38.28
117,Daniel,Hermansson,mrherman,SWE,Standard,17.38,25.43,9.57,-3.27,26,38.05
118,Fredrik,Lindblad,fastman666,SWE,Standard,17.32,28.94,13.81,-12.48,18,37.93
119,Tomas,Hellström,,SWE,Standard,17.14,26.05,10.58,-5.69,32,37.53
120,Cecilia,Lindberg,chitchi,SWE,Standard,17.11,34.15,20.24,-26.57,6,37.47
121,Jan,Anderberg,,SWE,Standard,16.96,24.62,9.09,-2.66,26,37.14
122,Björn,Larsson,,SWE,Standard,16.91,26.27,11.12,-7.08,29,37.02
123,Joakim,Kaneröd,jockek,SWE,Standard,16.83,23.41,7.82,-0.04,63,36.85
124,Richard,Brandt,beemer,SWE,Standard,16.81,27.94,13.23,-11.74,13,36.8
125,Jonas,Ståhlberg,jst81,SWE,Standard,16.72,29.48,15.17,-16.02,11,36.6
126,Peter,Sternersson,,SWE,Standard,16.68,25.27,10.21,-5.35,20,36.52
127,Marcus,Keife,kobayashi,SWE,Standard,16.61,25.11,10.1,-5.2,38,36.36
128,Tomas,Svalö,,SWE,Standard,16.56,27.25,12.69,-10.83,15,36.26
129,Adam,Vikberg,nitrohunter,SWE,Standard,16.53,34.05,20.82,-28.41,6,36.19
130,Jakob,Thorsteinsson,lothbrok,SWE,Standard,16.49,23.36,8.16,-1.13,31,36.09
131,Marcus,Kuhberg,vonaberg,SWE,Standard,16.43,24.89,10.05,-5.27,23,35.98
132,Kristoffer,Mann,,SWE,Standard,16.42,25.23,10.47,-6.17,19,35.95
133,Niklas,Hammarström,hammer1,SWE,Standard,16.41,24.91,10.1,-5.39,29,35.93
134,Miranda,Bjurshagen,,SWE,Standard,16.39,27.05,12.66,-10.93,17,35.89
135,Henrik,Hjelte,cetre,SWE,Standard,16.31,26.79,12.45,-10.57,18,35.71
136,John,Hallbäck,joff,SWE,Standard,16.27,25.89,11.43,-8.39,17,35.63
137,Gustav,Bergenstråle,,SWE,Standard,16.26,25.26,10.69,-6.82,40,35.59
138,lars-tony,skoog,skoogis,SWE,Standard,16.23,34.0,21.12,-29.35,7,35.53
139,Martin,Johansson,,SWE,Standard,16.2,26.85,12.65,-11.1,18,35.47
140,Ola,Forsberg,forsbergo,SWE,Standard,16.2,24.67,10.07,-5.52,34,35.47
141,stefan,kristersson,,SWE,Standard,16.18,23.05,8.17,-1.45,51,35.42
142,Lars-Göran,Dehlin,,SWE,Standard,16.15,24.63,10.07,-5.57,35,35.37
143,Daniel,Falk,falken,SWE,Standard,16.15,26.81,12.66,-11.18,26,35.35
144,Johan,Roijer,griffin,SWE,Standard,16.12,25.01,10.57,-6.71,25,35.28
145,Mikko,Laukkanen,selector,SWE,Standard,16.02,28.79,15.17,-16.72,14,35.08
146,Richard,Joneström,jonestrom,SWE,Standard,16.01,31.75,18.7,-24.36,8,35.05
147,Mårten,Sehlstedt,marten,SWE,Standard,15.99,26.46,12.44,-10.85,24,35.02
148,Henke,Nilsson,,SWE,Standard,15.95,23.14,8.55,-2.5,45,34.91
149,Patrik,Viklund,vaes77,SWE,Standard,15.89,28.2,14.62,-15.66,16,34.79
150,Anders,Staaf,staafen,SWE,Standard,15.81,25.23,11.2,-8.37,31,34.6
151,Christoffer,Lundh,,SWE,Standard,15.8,28.21,14.74,-16.01,14,34.6
152,Lars,Johansson,ljpj,SWE,Standard,15.79,28.25,14.8,-16.15,14,34.57
153,Boris,Nilsson,mazer,SWE,Standard,15.79,23.48,9.13,-3.93,39,34.57
154,Fredrik,Sunnermark,qarlzon,SWE,Standard,15.78,26.02,12.17,-10.5,35,34.54
155,Jonas,Ahlenius,joahlenius,SWE,Standard,15.77,27.6,14.05,-14.56,16,34.53
156,Sofia,Dohmen,sofia,SWE,Standard,15.68,25.52,11.69,-9.56,24,34.32
157,Tom,Söderström,,SWE,Standard,15.67,24.91,10.97,-8.01,20,34.32
158,Björn,Elfvin,bjoelf,SWE,Standard,15.66,24.6,10.62,-7.25,22,34.29
159,Christer,Andersson,,SWE,Standard,15.66,25.75,11.99,-10.21,27,34.29
160,Mile,Djoric,balkanboy,SWE,Standard,15.61,25.56,11.82,-9.9,16,34.18
161,Niclas,Seydlitz,bossebus,SWE,Standard,15.59,25.23,11.46,-9.15,22,34.12
162,Jonas,Alm,jonas,SWE,Standard,15.57,26.06,12.47,-11.34,20,34.08
163,Gert,Nielsen,,SWE,Standard,15.55,23.09,8.96,-3.8,39,34.04
164,Joakim,Svensson,gadgeten,SWE,Standard,15.53,22.28,8.02,-1.79,36,34.0
165,Daniel,Härelind,backbreaker,SWE,Standard,15.52,24.43,10.59,-7.34,32,33.98
166,Alex,Roos,aroos,SWE,Standard,15.49,24.04,10.17,-6.47,28,33.9
167,Rickard,Eriksson,mrmeeseeks,SWE,Standard,15.47,29.72,16.93,-21.08,9,33.87
168,Kim,Hansson,sylta,SWE,Standard,15.42,26.48,13.14,-12.94,23,33.77
169,P-O,Persson,forsabon,SWE,Standard,15.42,25.29,11.72,-9.89,24,33.76
170,Johan,Appelkvist,appeal,SWE,Standard,15.37,22.8,8.82,-3.66,37,33.66
171,Olle,Lindqvist,olind,SWE,Standard,15.37,27.18,14.03,-14.9,19,33.65
172,Marcus,Hahn,sucram,SWE,Standard,15.29,23.29,9.51,-5.25,44,33.47
173,Anders,Eriksson,,SWE,Standard,15.19,24.28,10.8,-8.12,23,33.26
174,Ole,Victor,oahv,SWE,Standard,15.16,23.42,9.81,-6.02,32,33.2
175,Curt,Själin,,SWE,Standard,15.13,27.11,14.24,-15.62,17,33.12
176,Von,Batti,vonbatti,SWE,Standard,15.11,23.61,10.09,-6.68,24,33.08
177,Bengt,Petersson,bengan,SWE,Standard,15.11,24.07,10.65,-7.88,31,33.08
178,Daniel,Hofmann,,SWE,Standard,15.09,24.54,11.23,-9.15,26,33.03
179,Leif,Madsen,mrfatandslow,SWE,Standard,15.05,27.74,15.07,-17.47,12,32.96
180,Max,Käär,maxk,SWE,Standard,15.05,29.95,17.7,-23.15,8,32.96
181,Therese,Bjurshagen,,SWE,Standard,14.99,23.68,10.33,-7.31,37,32.81
182,Matheos,Parasidis,macki,SWE,Standard,14.97,24.97,11.88,-10.68,34,32.77
183,Sebastian,Vestlund,sebastian,SWE,Standard,14.95,26.52,13.75,-14.74,16,32.73
184,Stefan,Stål,fenrisulven,SWE,Standard,14.95,24.43,11.27,-9.39,23,32.72
185,Henrik,Kumm,miyagi,SWE,Standard,14.94,26.44,13.67,-14.55,12,32.71
186,Peter,Andersson,,SWE,Standard,14.94,30.07,17.98,-23.87,8,32.71
187,Henrik,Karlström,hkab,SWE,Standard,14.92,24.36,11.22,-9.31,32,32.66
188,Anders,Sandberg,welder,SWE,Standard,14.88,23.33,10.04,-6.8,36,32.57
189,Ivar,Edfeldt,revolverivar,SWE,Standard,14.86,26.47,13.79,-14.9,19,32.54
190,Jimmy,Voimäki,jimmy,SWE,Standard,14.85,25.6,12.76,-12.7,17,32.52
191,Christian,Holmgren,kryllxc,SWE,Standard,14.83,24.98,12.06,-11.2,20,32.46
192,Mikael,Dahlberg,,SWE,Standard,14.82,25.54,12.74,-12.67,23,32.44
193,Mikael,Olsson,,SWE,Standard,14.8,24.35,11.35,-9.69,24,32.4
194,Amir,N.,moustache,SWE,Standard,14.76,25.71,13.01,-13.33,12,32.31
195,Peter,Landin,landin,SWE,Standard,14.73,23.92,10.92,-8.83,17,32.26
196,Peter,Lundberg,astorx,SWE,Standard,14.66,24.24,11.38,-9.91,28,32.1
197,Anders,Zander,masterwelder,SWE,Standard,14.66,24.82,12.07,-11.4,15,32.09
198,Daniel,Olsson,do78,SWE,Standard,14.57,24.91,12.29,-11.97,26,31.89
199,Robin,Persson,rp11,SWE,Standard,14.42,22.92,10.1,-7.39,24,31.57
200,Marcus,Madsen,mrslimandfast,SWE,Standard,14.42,30.81,19.48,-27.62,5,31.56
201,John,Lindman,,SWE,Standard,14.41,25.64,13.34,-14.38,21,31.56
202,chris,jonkers,chijo,SWE,Standard,14.41,24.56,12.07,-11.64,31,31.54
203,Thette,Holmberg,misspurple,SWE,Standard,14.39,21.18,8.07,-3.03,60,31.5
204,Fredrik,Johansson,tummen,SWE,Standard,14.33,22.67,9.91,-7.06,33,31.37
205,Richard,Johansson,beemer,SWE,Standard,14.31,25.81,13.66,-15.17,21,31.34
206,Daniel,Tiensuu,,SWE,Standard,14.3,25.42,13.21,-14.2,22,31.31
207,Mikael,Eneskär,twowheels,SWE,Standard,14.28,23.41,10.85,-9.14,25,31.26
208,Henrik,Nilsson,,SWE,Standard,14.28,24.43,12.07,-11.77,27,31.26
209,Glenn,Vennberg,,SWE,Standard,14.26,23.45,10.92,-9.3,29,31.22
210,Henry,Joona,joonix,SWE,Standard,14.21,24.61,12.35,-12.45,23,31.12
211,Azir,Butt,azir,SWE,Standard,14.18,24.69,12.49,-12.78,21,31.04
212,Long-John,Lundblom,,SWE,Standard,14.09,25.18,13.17,-14.34,16,30.86
213,Thomas,Möllerberg,1familyman,SWE,Standard,14.05,22.07,9.52,-6.49,35,30.77
214,Ola,Nilsson,xa180,SWE,Standard,14.04,26.08,14.31,-16.86,18,30.73
215,Jonas,Nilsson,sideburns,SWE,Standard,14.02,22.16,9.66,-6.83,46,30.7
216,Max,Gidhagen,,SWE,Standard,13.97,27.32,15.86,-20.26,13,30.59
217,Ivan,Slabiak,,SWE,Standard,13.97,24.37,12.36,-12.7,22,30.58
218,Hugo,Källner,asfalt,SWE,Standard,13.96,25.4,13.59,-15.36,22,30.57
219,Sebastian,Carlsson,vonbatti,SWE,Standard,13.95,25.94,14.24,-16.8,21,30.54
220,Martin,Arildsson,,SWE,Standard,13.9,22.1,9.74,-7.12,28,30.44
221,Jonas,Eriksson,,SWE,Standard,13.85,23.67,11.67,-11.34,34,30.32
222,Tobias,Jacobsson,,SWE,Standard,13.84,25.04,13.31,-14.88,16,30.31
223,Rene,Frederiksen,boombox,SWE,Standard,13.82,22.56,10.38,-8.59,35,30.27
224,Gustav,Breisch,gbreisch,SWE,Standard,13.81,27.56,16.34,-21.46,10,30.22
225,Jens,H,jzh,SWE,Standard,13.75,27.18,15.95,-20.68,10,30.11
226,Johan,Modigh,jj84,SWE,Standard,13.73,35.21,25.51,-41.33,4,30.07
227,Glenn,Johansson,harakin,SWE,Standard,13.67,28.26,17.34,-23.75,9,29.93
228,Martin,Quensel,wooflock,SWE,Standard,13.66,23.93,12.2,-12.67,19,29.92
229,Christian,Kjellström,tinitus,SWE,Standard,13.66,24.85,13.29,-15.01,18,29.91
230,Niklas,Magnusson,,SWE,Standard,13.64,26.53,15.32,-19.43,12,29.86
231,Alexander,Klanfar,,SWE,Standard,13.62,23.76,12.06,-12.41,20,29.81
232,Wilhelm,Berndtsson,berra,SWE,Standard,13.53,24.94,13.55,-15.72,17,29.62
233,Joachim,Nilsson,,SWE,Standard,13.53,24.81,13.41,-15.41,16,29.61
234,Ola,Malmqvist,,SWE,Standard,13.5,23.63,12.04,-12.48,17,29.56
235,Micko,Björck,,SWE,Standard,13.46,24.18,12.74,-14.04,14,29.46
236,Stefan,Grahn,,SWE,Standard,13.44,23.51,11.97,-12.39,28,29.42
237,Lars-Olof,Halvarsson,happyhunter,SWE,Standard,13.3,30.23,20.11,-30.11,6,29.12
238,Magnus,Eklund,,SWE,Standard,13.28,23.92,12.64,-14.01,19,29.07
239,Jimmy,NotKnown,voivoi,SWE,Standard,13.26,30.07,19.97,-29.85,5,29.04
240,William,Hagman,williamson,SWE,Standard,13.25,25.18,14.18,-17.36,16,29.0
241,Henrik,Grip,,SWE,Standard,13.23,24.76,13.7,-16.34,16,28.96
242,Magnus,Nilsson,,SWE,Standard,13.18,23.21,11.92,-12.55,19,28.85
243,Per,Ekelund,ekis,SWE,Standard,13.14,24.16,13.09,-15.11,19,28.77
244,Sebastian,Baginski,,SWE,Standard,13.13,22.94,11.66,-12.04,23,28.75
245,Leif,Gliving,,SWE,Standard,13.11,26.72,16.17,-21.78,11,28.71
246,Sammi,Karlsson,,SWE,Standard,13.08,24.31,13.34,-15.72,13,28.63
247,Angelica,Sanchez,,SWE,Standard,13.02,21.11,9.6,-7.7,33,28.51
248,Bengt,Karlsson,,SWE,Standard,13.0,24.34,13.47,-16.07,13,28.47
249,Jan,Olofsson,,SWE,Standard,12.97,23.44,12.44,-13.87,30,28.4
250,Miroslav,Matkovic,,SWE,Standard,12.95,25.2,14.56,-18.47,21,28.36
251,Mathias,Brännvall,beaver,SWE,Standard,12.94,23.82,12.93,-14.96,27,28.33
252,Gustaf,Bervebrink,gustafswe,SWE,Standard,12.93,25.11,14.47,-18.29,13,28.32
253,Joakim,Akerstrom,,SWE,Standard,12.93,23.73,12.84,-14.77,19,28.31
254,Konstantin,Chow,konta,SWE,Standard,12.87,24.34,13.63,-16.55,37,28.17
255,Albin,Hylander,hylanderjunior,SWE,Standard,12.82,28.51,18.64,-27.41,7,28.07
256,Joel,Sundstedt,josu,SWE,Standard,12.67,23.63,13.02,-15.43,24,27.74
257,Anton,Johansson,anton78,SWE,Standard,12.64,26.29,16.22,-22.37,14,27.68
258,Mathias,Pettersson,,SWE,Standard,12.6,23.92,13.45,-16.43,29,27.58
259,Kevin,Kirk,kpk,SWE,Standard,12.59,25.86,15.77,-21.45,11,27.56
260,Erik,Hedman,eriklawes,SWE,Standard,12.58,24.92,14.66,-19.06,14,27.54
261,Stefan,Öhman,pricken,SWE,Standard,12.52,27.02,17.22,-24.65,10,27.41
262,Fredrik,Tufvesson,fredrikt,SWE,Standard,12.51,28.04,18.45,-27.32,9,27.39
263,John,Demirian,,SWE,Standard,12.51,24.68,14.46,-18.7,15,27.39
264,Niclas,Mineur,,SWE,Standard,12.49,24.54,14.31,-18.4,16,27.35
265,Rune,Gulbrandsen,dozer,SWE,Standard,12.49,24.03,13.72,-17.12,23,27.34
266,Martin,Håkansson,,SWE,Standard,12.45,27.78,18.21,-26.85,7,27.26
267,Thomas,Lannge,,SWE,Standard,12.43,23.83,13.55,-16.81,21,27.21
268,Pär,Petersen,sabre68,SWE,Standard,12.42,25.77,15.86,-21.82,16,27.2
269,Victor,Welinder,,SWE,Standard,12.38,24.72,14.67,-19.27,10,27.11
270,Mattias,Olsson,highlandpark,SWE,Standard,12.35,23.62,13.39,-16.56,18,27.03
271,Fredrik,Wikström,jamradar,SWE,Standard,12.33,25.06,15.12,-20.31,17,27.01
272,Daniel,Lindqvist,,SWE,Standard,12.29,25.82,16.07,-22.4,9,26.91
273,Bo,Nilsson,boskog,SWE,Standard,12.26,26.02,16.35,-23.02,13,26.84
274,Joakim,Skogner,skogner,SWE,Standard,12.25,25.2,15.39,-20.97,12,26.82
275,Mats,Ahlqvist,matti,SWE,Standard,12.19,23.24,13.14,-16.17,28,26.68
276,Bassel,Afara,,SWE,Standard,12.15,19.95,9.26,-7.83,34,26.61
277,Christian,Andersson,,SWE,Standard,12.12,23.86,13.95,-18.0,16,26.53
278,Johan,Ström,strom,SWE,Standard,12.04,27.18,17.98,-26.77,13,26.37
279,Fredrik,Vasara,oakstream,SWE,Standard,12.02,25.31,15.78,-22.04,13,26.32
280,Magnus,Lindblå,blueman,SWE,Standard,12.02,24.6,14.95,-20.25,14,26.31
281,John,Johansson,,SWE,Standard,11.96,27.15,18.04,-26.98,14,26.19
282,Tobias,Henriksson,,SWE,Standard,11.94,25.94,16.64,-23.98,16,26.14
283,Jonas,Runnhagen,jonasr,SWE,Standard,11.93,26.2,16.96,-24.68,9,26.12
284,Mattias,Bäckström,beachmatte,SWE,Standard,11.91,23.8,14.12,-18.57,18,26.08
285,Karl,Håkansson,kelle,SWE,Standard,11.88,25.0,15.6,-21.79,20,26.0
286,Rikard,Brink,altie,SWE,Standard,11.79,24.58,15.2,-21.01,11,25.82
287,Robin,Ekstedt,wolfie,SWE,Standard,11.78,24.57,15.2,-21.04,11,25.79
288,Jessica,Karlsson,baghera,SWE,Standard,11.76,19.8,9.55,-8.85,44,25.75
289,Alfred,Bystedt,,SWE,Standard,11.74,25.33,16.14,-23.1,11,25.71
290,Alexander,Eriksson,,SWE,Standard,11.72,26.36,17.4,-25.83,8,25.67
291,Johan,Bergh,racenordic,SWE,Standard,11.67,20.4,10.37,-10.72,42,25.54
292,Max,Karlsson,maxhunter365,SWE,Standard,11.59,21.64,11.94,-14.18,27,25.38
293,David,Ravenna,dr71,SWE,Standard,11.59,23.7,14.4,-19.48,16,25.37
294,Thomas,Zallin,tompa21,SWE,Standard,11.58,25.22,16.21,-23.41,11,25.36
295,Amel,Osmanović,,SWE,Standard,11.57,23.19,13.8,-18.22,15,25.34
296,Björn,Lindfors,polarbjorn,SWE,Standard,11.55,23.27,13.92,-18.5,26,25.28
297,Olle,Ahlström,,SWE,Standard,11.54,20.57,10.72,-11.59,32,25.27
298,Tariq,Mahmud,,SWE,Standard,11.53,22.84,13.44,-17.47,35,25.25
299,Marcus,Kobayashi,kobayashi,SWE,Standard,11.51,25.57,16.7,-24.54,10,25.19
300,Oscar,Lindqvist,dumle,SWE,Standard,11.49,24.08,14.96,-20.8,18,25.16
