division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
2221,Jakob,Meeker,,SWE,Production,1.78,25.34,27.99,-58.64,1,3.02
2222,Anton,Lönnebo,antlon,SWE,Production,1.78,24.69,27.22,-56.96,2,3.01
2223,Mathias,Johnson,mjohnson,SWE,Production,1.78,24.02,26.43,-55.26,2,3.01
2224,Johan,Bär,,SWE,Production,1.78,24.64,27.16,-56.85,2,3.01
2225,Tony,NotKnown,klintan,SWE,Production,1.78,24.95,27.54,-57.66,1,3.01
2226,Christoffer,Magnedal,,SWE,Production,1.78,25.44,28.12,-58.91,1,3.01
2227,Niklas,Dahlgren,,SWE,Production,1.77,25.23,27.86,-58.37,1,3.0
2228,Dragan,Vojnovic,dragan,SWE,Production,1.77,25.42,28.09,-58.87,1,3.0
2229,Joakim,Wesster,,SWE,Production,1.77,23.65,26.0,-54.34,4,3.0
2230,Andreas,Björklund,bjorklund77,SWE,Production,1.77,24.32,26.8,-56.08,2,2.99
2231,Robin,NotKnown,,SWE,Production,1.77,25.23,27.88,-58.4,1,2.99
2232,Pontus,Westerman,,SWE,Production,1.77,25.18,27.82,-58.29,1,2.99
2233,Viktor,Carlson,,SWE,Production,1.77,24.8,27.36,-57.3,2,2.99
2234,David,Gustafsson,,SWE,Production,1.76,24.15,26.59,-55.64,2,2.99
2235,Henrik,Johansson,,SWE,Production,1.76,24.64,27.18,-56.9,2,2.98
2236,Hoang,Kieu,,SWE,Production,1.76,25.32,28.0,-58.67,1,2.98
2237,Marcus CF.,Tinnerholm,tinnman,SWE,Production,1.76,24.03,26.46,-55.35,6,2.98
2238,Mats,Lisstrand,,SWE,Production,1.76,23.44,25.77,-53.86,4,2.97
2239,Håkan,Schwartz,,SWE,Production,1.76,24.44,26.96,-56.42,2,2.97
2240,Alexander,Sigfridsson,,SWE,Production,1.75,25.03,27.65,-57.94,2,2.97
2241,Miklan,,,SWE,Production,1.75,23.51,25.86,-54.06,3,2.96
2242,Rasmus,J,,SWE,Production,1.75,24.84,27.45,-57.49,1,2.96
2243,Tomas,Hägg,,SWE,Production,1.74,24.53,27.08,-56.7,5,2.95
2244,Melwin,Eriksson,melwin,SWE,Production,1.74,25.54,28.28,-59.29,1,2.95
2245,Robert,Korosec,,SWE,Production,1.74,24.99,27.62,-57.88,1,2.95
2246,Jens,Söderman,,SWE,Production,1.73,25.53,28.27,-59.29,1,2.94
2247,Patrik,Lundell,,SWE,Production,1.73,24.35,26.87,-56.27,2,2.93
2248,Sebastian,Silfverberg,,SWE,Production,1.73,24.23,26.73,-55.96,3,2.93
2249,Erik,Kjerf,,SWE,Production,1.73,24.45,26.99,-56.52,2,2.93
2250,Rickard,Walén,,SWE,Production,1.73,25.35,28.07,-58.87,1,2.92
2251,Markus,Markström,,SWE,Production,1.73,23.59,25.98,-54.35,2,2.92
2252,Ali,Adel,adelius,SWE,Production,1.72,25.28,27.99,-58.7,1,2.92
2253,Nicklas,Altin,,SWE,Production,1.72,24.35,26.88,-56.3,2,2.92
2254,Henrik,Spong,,SWE,Production,1.72,25.1,27.78,-58.24,2,2.91
2255,Christopher,Skytt,,SWE,Production,1.72,25.19,27.89,-58.47,1,2.91
2256,Karl,Lindeberg,,SWE,Production,1.72,22.95,25.23,-52.73,3,2.91
2257,Marcus,Agbrant,,SWE,Production,1.71,23.82,26.27,-55.0,2,2.9
2258,Stefan,Krol,,SWE,Production,1.71,22.29,24.46,-51.08,5,2.9
2259,Jesper,Martinsson,,SWE,Production,1.71,24.29,26.83,-56.2,2,2.89
2260,Niklas,Engström,,SWE,Production,1.71,24.69,27.31,-57.23,1,2.89
2261,Mattias,Nilsson,,SWE,Production,1.7,23.38,25.76,-53.89,3,2.88
2262,Mattias,Andersen,autokefal,SWE,Production,1.7,24.66,27.28,-57.18,2,2.88
2263,Pavel,Koubek,,SWE,Production,1.7,23.39,25.77,-53.91,2,2.88
2264,Roger,Damberg,,SWE,Production,1.7,24.7,27.32,-57.27,2,2.88
2265,Beatrice,Strindlund,,SWE,Production,1.7,24.42,26.99,-56.56,2,2.88
2266,Mikael,H,,SWE,Production,1.7,24.69,27.32,-57.26,2,2.87
2267,Nicklas,Berg,,SWE,Production,1.69,23.68,26.13,-54.7,2,2.87
2268,Ivar,Edfeldt,revolverivar,SWE,Production,1.69,23.26,25.63,-53.63,4,2.86
2269,Linus,Swälas,,SWE,Production,1.69,25.34,28.11,-58.98,1,2.86
2270,Hugo,Brisman,,SWE,Production,1.69,22.33,24.53,-51.25,5,2.85
2271,Thomas,Gärdh,,SWE,Production,1.68,23.9,26.4,-55.29,2,2.85
2272,Mats,Westman,w3stman,SWE,Production,1.68,23.81,26.29,-55.06,4,2.85
2273,Jonas,R Sthlm,,SWE,Production,1.68,24.94,27.63,-57.96,2,2.85
2274,Per,Wiklander,,SWE,Production,1.68,23.71,26.17,-54.81,8,2.84
2275,Elias,Storm,,SWE,Production,1.68,21.03,22.99,-47.95,5,2.84
2276,Rickard,Alsén,,SWE,Production,1.68,25.53,28.35,-59.5,1,2.84
2277,Mats,Olsson,,SWE,Production,1.68,23.87,26.37,-55.23,2,2.84
2278,Anton,Karlsson,,SWE,Production,1.67,24.53,27.15,-56.94,2,2.84
2279,Magnus,Jakobsson,,SWE,Production,1.67,22.95,25.28,-52.89,3,2.83
2280,Joakim,Wittikko,,SWE,Production,1.67,24.53,27.15,-56.93,2,2.83
2281,Erik,Waern,waern,SWE,Production,1.67,24.65,27.3,-57.24,1,2.83
2282,Emil,Åsberg,,SWE,Production,1.67,24.94,27.64,-57.98,1,2.83
2283,Kristofer,Larsen,bruno02,SWE,Production,1.67,24.81,27.49,-57.67,1,2.83
2284,Anton,Fulltorp,,SWE,Production,1.67,25.18,27.94,-58.63,1,2.82
2285,Andreas,Jonsson,antejons,SWE,Production,1.67,24.6,27.25,-57.15,2,2.82
2286,Niclas,Drottler,drottler,SWE,Production,1.67,23.82,26.33,-55.16,4,2.82
2287,Rasmus,Lundqvist,,SWE,Production,1.67,25.17,27.92,-58.61,1,2.82
2288,Jonas,Holmgren,,SWE,Production,1.66,25.05,27.78,-58.31,1,2.82
2289,Daniel,Öberg,,SWE,Production,1.66,25.46,28.28,-59.37,1,2.81
2290,Mattias,Högström,mattias,SWE,Production,1.66,25.0,27.73,-58.2,2,2.81
2291,Viktor,Andersson,,SWE,Production,1.66,23.44,25.88,-54.2,5,2.8
2292,Pelle,Röjfors,badbingo,SWE,Production,1.66,24.5,27.14,-56.92,2,2.8
2293,Tobias,Lindgren,,SWE,Production,1.65,24.48,27.12,-56.89,2,2.8
2294,Andreas,Andersson,,SWE,Production,1.65,23.99,26.54,-55.62,2,2.8
2295,Henrik,Sjöholm,,SWE,Production,1.65,25.34,28.14,-59.09,1,2.8
2296,Dennis,Andersson,,SWE,Production,1.65,25.22,28.0,-58.79,2,2.79
2297,Erik,Månsson,,SWE,Production,1.65,24.79,27.49,-57.69,1,2.79
2298,Per-Ola,Johansson,perola,SWE,Production,1.65,25.07,27.83,-58.43,1,2.79
2299,Jeanette,Anjestål,sigrmist,SWE,Production,1.64,23.09,25.48,-53.36,3,2.78
2300,Jani,Kääriä,,SWE,Production,1.64,24.82,27.54,-57.8,1,2.78
2301,Mikael,Sundén,,SWE,Production,1.64,24.28,26.9,-56.41,2,2.78
2302,Alex,Tiger,,SWE,Production,1.64,25.3,28.11,-59.02,1,2.78
2303,Lars,Björnberg,,SWE,Production,1.64,25.05,27.82,-58.4,1,2.78
2304,Andreas,Håkansson,hakis,SWE,Production,1.64,19.6,21.34,-44.43,8,2.78
2305,Niklas,Ahonen,,SWE,Production,1.64,24.35,26.98,-56.6,2,2.77
2306,Farouk Marc,Medina,marcsman,SWE,Production,1.64,24.91,27.66,-58.06,2,2.77
2307,Christoffer,Guldbrand,,SWE,Production,1.63,23.87,26.43,-55.42,2,2.76
2308,Nicklas,Fredriksson,,SWE,Production,1.63,24.66,27.37,-57.44,2,2.76
2309,Rikard,Johansson,,SWE,Production,1.63,24.97,27.74,-58.24,2,2.76
2310,Kastriot,Rahmani,,SWE,Production,1.63,24.44,27.1,-56.87,2,2.75
2311,Frej,Östlund,,SWE,Production,1.62,24.79,27.52,-57.78,1,2.75
2312,Robin,Persson,78rope22,SWE,Production,1.62,24.2,26.84,-56.31,1,2.74
2313,Fredrik,Vasara,oakstream,SWE,Production,1.62,25.07,27.86,-58.53,1,2.74
2314,Peter,Andersen,,SWE,Production,1.61,25.22,28.05,-58.92,1,2.73
2315,JM,Bergqvist,,SWE,Production,1.61,24.58,27.29,-57.3,2,2.72
2316,John,Joelsson,,SWE,Production,1.61,24.74,27.49,-57.73,2,2.72
2317,Emil,Wester,,SWE,Production,1.6,24.65,27.38,-57.49,3,2.72
2318,Kristoffer,Norderheim,,SWE,Production,1.6,24.87,27.64,-58.06,1,2.71
2319,Mikael,Gilli,ljustern,SWE,Production,1.6,23.49,26.01,-54.54,5,2.71
2320,Peter,Lorefält,,SWE,Production,1.6,25.11,27.94,-58.7,1,2.71
2321,Erik,Bonnedahl,,SWE,Production,1.6,25.21,28.06,-58.97,1,2.71
2322,Fredrik,S,axiom,SWE,Production,1.6,25.47,28.36,-59.62,1,2.7
2323,Paul,Wagenius,,SWE,Production,1.59,24.7,27.45,-57.66,2,2.7
2324,Jens,Lindström,ulvhedin,SWE,Production,1.59,24.77,27.54,-57.86,6,2.69
2325,Filip,Ståhl,,SWE,Production,1.58,25.09,27.93,-58.7,1,2.68
2326,Fredrik,Tufvesson,fredrikt,SWE,Production,1.58,24.45,27.18,-57.07,2,2.68
2327,Gustav,Sandberg,,SWE,Production,1.58,25.21,28.07,-59.01,1,2.68
2328,Anna,Vigren,annanas,SWE,Production,1.58,24.39,27.11,-56.93,6,2.68
2329,Mårten,Guldstrand,goldbeach,SWE,Production,1.58,24.73,27.5,-57.78,3,2.67
2330,Jakob,Lofrost,,SWE,Production,1.58,24.8,27.6,-57.99,1,2.67
2331,Texas,Stenroos,,SWE,Production,1.58,24.51,27.24,-57.22,2,2.67
2332,Dino,Dzeldumovic,,SWE,Production,1.58,24.33,27.04,-56.78,2,2.67
2333,Andreas,Laine,,SWE,Production,1.58,25.09,27.94,-58.74,1,2.67
2334,Markus,Dannberg,bula,SWE,Production,1.57,22.48,24.84,-52.04,4,2.67
2335,Brian,Gustafsson,,SWE,Production,1.57,23.71,26.31,-55.2,2,2.66
2336,Irene,Jönsson,dorran,SWE,Production,1.57,24.18,26.86,-56.41,2,2.66
2337,Magnus,Rydström,,SWE,Production,1.57,25.05,27.9,-58.66,1,2.65
2338,Mikael,Vyckemans,,SWE,Production,1.57,20.45,22.43,-46.85,6,2.65
2339,Jimmy,With,withj,SWE,Production,1.57,25.6,28.56,-60.07,1,2.65
2340,Anders,Lopt,,SWE,Production,1.57,24.08,26.75,-56.17,3,2.65
2341,Ivan,Wejdell,,SWE,Production,1.56,24.44,27.18,-57.1,3,2.65
2342,Victor,Lindgård,,SWE,Production,1.56,22.31,24.66,-51.65,4,2.65
2343,Björn,Tollin,swebear,SWE,Production,1.56,22.45,24.82,-52.0,4,2.64
2344,Johnny,Torpner,,SWE,Production,1.56,25.22,28.12,-59.12,1,2.64
2345,Ann,Norlin,bbb,SWE,Production,1.56,21.82,24.07,-50.39,4,2.64
2346,Hans,Jarosch,hansi,SWE,Production,1.56,24.81,27.62,-58.06,1,2.64
2347,Benjamin,Ziani,,SWE,Production,1.56,24.27,26.99,-56.69,2,2.64
2348,William,NotKnown,,SWE,Production,1.56,24.43,27.17,-57.08,2,2.64
2349,Katarina,Fahlqvist,,SWE,Production,1.56,23.88,26.53,-55.7,2,2.64
2350,Emilio,Jonsson,,SWE,Production,1.56,25.33,28.25,-59.41,1,2.64
2351,Per,Karlsson,,SWE,Production,1.56,23.78,26.41,-55.45,2,2.63
2352,Jonas,Berndtson,,SWE,Production,1.56,24.25,26.96,-56.64,3,2.63
2353,Henrik,Ahonen,,SWE,Production,1.56,25.13,28.01,-58.9,1,2.63
2354,Anders,Bock,boxter,SWE,Production,1.55,23.82,26.45,-55.54,3,2.63
2355,Ola,Heldh,,SWE,Production,1.55,21.43,23.61,-49.41,5,2.63
2356,Johan,Hahne,,SWE,Production,1.55,25.24,28.15,-59.19,1,2.63
2357,Andreas,Lawson,,SWE,Production,1.55,24.6,27.39,-57.56,2,2.63
2358,Sebastian,Nodling,,SWE,Production,1.55,23.97,26.64,-55.95,2,2.62
2359,Stefan,Andersson,steven,SWE,Production,1.55,24.96,27.82,-58.49,1,2.62
2360,Björn,Bylund,,SWE,Production,1.55,23.93,26.6,-55.87,2,2.62
2361,Magnus,Wallgren,,SWE,Production,1.54,25.09,27.97,-58.83,1,2.61
2362,Fredrik,Malmberg Andersson,,SWE,Production,1.54,24.59,27.39,-57.57,3,2.61
2363,Mattias,Berg,,SWE,Production,1.54,24.66,27.47,-57.74,1,2.61
2364,Mikael,Hansen,mhansen,SWE,Production,1.54,24.54,27.33,-57.44,2,2.61
2365,Carl-Fredrik,Streiby,,SWE,Production,1.54,25.22,28.14,-59.2,1,2.6
2366,Leif,Nilsson,lugerleffe,SWE,Production,1.54,22.77,25.23,-52.92,4,2.6
2367,Bernhard,Hörlberger,smuts,SWE,Production,1.54,24.79,27.64,-58.12,1,2.6
2368,Bengt,Alverborg,,SWE,Production,1.53,23.85,26.52,-55.7,2,2.6
2369,Oscar,von Schultz,,SWE,Production,1.53,24.34,27.1,-56.96,6,2.6
2370,Magnus,Borgenstrand,bounty,SWE,Production,1.53,24.27,27.02,-56.78,3,2.6
2371,David,Rajabi,,SWE,Production,1.53,23.79,26.44,-55.54,2,2.6
2372,Gunilla,Abrahamsson,gunster,SWE,Production,1.53,11.15,11.42,-23.12,39,2.6
2373,Marcus,Castberg,grandpower,SWE,Production,1.53,24.56,27.37,-57.54,5,2.59
2374,Johan,Värme,,SWE,Production,1.53,23.13,25.67,-53.87,3,2.59
2375,Per,Hugoson,,SWE,Production,1.52,24.93,27.81,-58.51,1,2.58
2376,John,Lindbom,,SWE,Production,1.52,24.37,27.15,-57.08,2,2.58
2377,Andre,Chamoun,,SWE,Production,1.52,24.46,27.26,-57.31,2,2.58
2378,henrik,lundvall,,SWE,Production,1.52,23.49,26.1,-54.81,2,2.58
2379,Isabelle,Månsson,isabelle,SWE,Production,1.52,23.45,26.06,-54.72,2,2.58
2380,Jonathan,Jönsson,,SWE,Production,1.52,24.78,27.64,-58.14,2,2.57
2381,Joakim,Ljungberg,,SWE,Production,1.51,25.53,28.53,-60.07,1,2.56
2382,John,Lönngren,johnish,SWE,Production,1.51,24.46,27.27,-57.34,1,2.56
2383,Magnus,Tiger,,SWE,Production,1.51,25.05,27.97,-58.86,1,2.56
2384,Aaron,Rikede,,SWE,Production,1.51,24.67,27.52,-57.88,1,2.55
2385,Jacob,Packendorff,,SWE,Production,1.51,25.2,28.15,-59.25,1,2.55
2386,Thomas,Kjellander,,SWE,Production,1.5,25.15,28.1,-59.14,1,2.55
2387,Daniel,M,,SWE,Production,1.5,24.95,27.86,-58.63,1,2.54
2388,Robert,Kaczynski,,SWE,Production,1.5,24.7,27.56,-57.99,2,2.54
2389,Jonathan,Larsson Enér,,SWE,Production,1.5,24.77,27.65,-58.17,1,2.54
2390,Peter,Nordlund,nord,SWE,Production,1.5,20.95,23.12,-48.4,6,2.54
2391,Amir,Khedher,,SWE,Production,1.5,24.68,27.55,-57.96,2,2.53
2392,Fredrik,Holmström,,SWE,Production,1.5,21.46,23.72,-49.71,10,2.53
2393,Emil,Tiberg,,SWE,Production,1.49,24.22,27.0,-56.79,2,2.53
2394,Christopher,Mortezaei,,SWE,Production,1.49,20.86,23.01,-48.18,5,2.53
2395,Johan,Brorson,grimesey,SWE,Production,1.49,25.18,28.14,-59.26,1,2.52
2396,Alf,Johansson,,SWE,Production,1.49,24.41,27.23,-57.29,2,2.52
2397,Staffan,Askerman,,SWE,Production,1.49,24.33,27.14,-57.1,2,2.52
2398,Fredrik,Svedberg,frdde,SWE,Production,1.49,24.9,27.82,-58.56,2,2.52
2399,David,Finnskog,,SWE,Production,1.49,23.49,26.14,-54.94,2,2.52
2400,Mikael,Rineflo,,SWE,Production,1.48,23.54,26.21,-55.1,4,2.5
2401,Isak,Torikka,,SWE,Production,1.48,22.64,25.14,-52.79,3,2.5
2402,Magnus,Widenstål,,SWE,Production,1.48,24.89,27.82,-58.58,1,2.5
2403,Johan,Magnusson,,SWE,Production,1.47,25.22,28.22,-59.43,1,2.49
2404,Kenneth,Siekas,,SWE,Production,1.47,24.41,27.25,-57.35,2,2.49
2405,Andreas,Corlin,,SWE,Production,1.47,24.27,27.09,-57.0,3,2.49
2406,Thomas,Danielsson,,SWE,Production,1.47,23.72,26.44,-55.6,4,2.48
2407,Gunnar,Almkvist,,SWE,Production,1.47,25.38,28.41,-59.86,1,2.48
2408,Jonny,Ramberg,,SWE,Production,1.47,25.01,27.97,-58.91,1,2.48
2409,Staffan,Roos,,SWE,Production,1.47,22.02,24.42,-51.24,4,2.48
2410,Razmik,,m16raz,SWE,Production,1.46,25.04,28.01,-59.0,1,2.48
2411,Daniel,G,dagar,SWE,Production,1.46,24.18,26.99,-56.8,2,2.47
2412,Mattias,Bjerlin,mattias790930,SWE,Production,1.46,23.92,26.69,-56.15,2,2.47
2413,Peter,Lönning,plcz,SWE,Production,1.46,25.18,28.19,-59.38,1,2.47
2414,Olle,Hallgren,toothkillah,SWE,Production,1.46,24.81,27.75,-58.44,1,2.47
2415,Marcus,Thiel,,SWE,Production,1.46,25.17,28.17,-59.36,1,2.46
2416,Christian,Wallin,wallinc,SWE,Production,1.46,24.48,27.36,-57.6,2,2.46
2417,Janne,Hauta,,SWE,Production,1.46,24.9,27.85,-58.66,1,2.46
2418,Anders,Svanberg,,SWE,Production,1.45,25.07,28.06,-59.11,1,2.46
2419,Sebastian,H,sebilbo,SWE,Production,1.45,24.25,27.1,-57.04,2,2.45
2420,Mathias,Carlsson,,SWE,Production,1.45,24.9,27.86,-58.69,1,2.45
2421,Håkan,Salvall,,SWE,Production,1.45,22.63,25.17,-52.88,5,2.45
2422,Stefan,Onkenhout,,SWE,Production,1.44,25.37,28.43,-59.93,1,2.44
2423,R,Lindborg,,SWE,Production,1.44,25.1,28.11,-59.22,1,2.44
2424,Fredrik,Correa,,SWE,Production,1.44,25.12,28.14,-59.3,1,2.44
2425,Oscar,Gunnarsson,,SWE,Production,1.44,23.57,26.29,-55.31,3,2.44
2426,Niklas,Westerlund,,SWE,Production,1.44,25.04,28.04,-59.08,1,2.44
2427,Thomas,Eisner,,SWE,Production,1.43,24.75,27.71,-58.37,1,2.43
2428,Trotte,Mårdberg,,SWE,Production,1.43,24.49,27.39,-57.69,2,2.43
2429,Alfredo,Wang Pallin,alfredo,SWE,Production,1.43,24.85,27.82,-58.62,5,2.43
2430,Michael,Silvin,,SWE,Production,1.43,24.98,27.98,-58.97,1,2.42
2431,Peter,Landin,landin,SWE,Production,1.42,25.07,28.09,-59.2,5,2.41
2432,Thommy,Johansson,,SWE,Production,1.42,24.73,27.7,-58.37,3,2.4
2433,Christopher,Sandberg,,SWE,Production,1.42,24.59,27.54,-58.02,3,2.4
2434,Markus,Öström,,SWE,Production,1.42,23.68,26.45,-55.67,2,2.4
2435,Jonathan,Björk,,SWE,Production,1.42,24.9,27.9,-58.81,1,2.4
2436,Johan,Jalerud Pärlö,,SWE,Production,1.41,23.49,26.23,-55.2,2,2.39
2437,Fredrik,Rosberg,,SWE,Production,1.41,25.31,28.39,-59.87,1,2.39
2438,Niklas,Lindkvist,humle,SWE,Production,1.41,24.49,27.43,-57.8,5,2.38
2439,Joel,Sjömäling,,SWE,Production,1.4,24.43,27.36,-57.65,2,2.38
2440,Patrik,Thornell,patte,SWE,Production,1.4,24.72,27.71,-58.41,2,2.37
2441,Karl-Erik,Ludvigsson,,SWE,Production,1.4,25.86,29.06,-61.33,1,2.37
2442,Pierre,N,,SWE,Production,1.4,24.78,27.78,-58.57,1,2.37
2443,Fredrik,Dock,,SWE,Production,1.4,23.28,26.0,-54.73,4,2.36
2444,Joel,Persson,,SWE,Production,1.39,23.88,26.71,-56.26,2,2.36
2445,Daniel,NotKnown,danberne,SWE,Production,1.39,24.52,27.49,-57.95,2,2.35
2446,Pehr,Andersson,okulten,SWE,Production,1.39,24.34,27.27,-57.48,2,2.35
2447,Linus,Halvorsen,,SWE,Production,1.38,24.92,27.97,-58.98,1,2.34
2448,Henrik,Olsson Nordvang,,SWE,Production,1.38,24.54,27.52,-58.02,1,2.34
2449,Victor,Hamberg,,SWE,Production,1.38,24.94,27.99,-59.03,1,2.34
2450,Fredrik,Engman,,SWE,Production,1.38,23.74,26.57,-55.98,2,2.33
2451,Jonas,Hellqvist,monsterful,SWE,Production,1.38,24.64,27.64,-58.29,2,2.33
2452,Marcus,Blixt,,SWE,Production,1.37,25.53,28.7,-60.57,1,2.33
2453,Henrik,Swennergren,,SWE,Production,1.37,23.33,26.09,-54.94,3,2.32
2454,Tony,Hansson,,SWE,Production,1.37,24.45,27.42,-57.81,1,2.32
2455,Andreas,Wredendal,,SWE,Production,1.36,23.9,26.78,-56.44,2,2.3
2456,Linus,,,SWE,Production,1.36,24.95,28.03,-59.15,1,2.3
2457,Amar,kamal,,SWE,Production,1.36,24.85,27.92,-58.9,1,2.29
2458,Rasmus,Andersson,,SWE,Production,1.35,25.11,28.22,-59.56,1,2.29
2459,Stefani,Bućo,stefi,SWE,Production,1.35,23.99,26.9,-56.71,2,2.29
2460,Joel,Nygren,,SWE,Production,1.35,25.26,28.41,-59.96,1,2.29
2461,Thomas,Möllerberg,1familyman,SWE,Production,1.35,24.36,27.34,-57.65,2,2.29
2462,Edvard,Vesterlund,200206150351,SWE,Production,1.35,24.82,27.88,-58.83,1,2.28
2463,Sandra,Börjesson,,SWE,Production,1.35,25.27,28.42,-60.0,1,2.28
2464,Henric,Thorell,,SWE,Production,1.34,24.3,27.28,-57.53,2,2.27
2465,Casper,Karlsson,,SWE,Production,1.34,23.38,26.18,-55.16,2,2.27
2466,Pia,Nordquist,,SWE,Production,1.34,23.63,26.48,-55.82,2,2.27
2467,Tommy,Zdunic,,SWE,Production,1.33,23.84,26.75,-56.39,2,2.26
2468,Ulf,Nygren,,SWE,Production,1.33,24.89,27.99,-59.08,1,2.26
2469,Patrick,Larsén,,SWE,Production,1.33,24.29,27.28,-57.54,2,2.25
2470,Linda,Lampenius,linda,SWE,Production,1.33,23.32,26.13,-55.06,3,2.25
2471,Erik,Christersson,,SWE,Production,1.33,25.38,28.58,-60.36,2,2.25
2472,Niklas,Andersson,,SWE,Production,1.33,24.93,28.04,-59.19,1,2.25
2473,Magnus,N,pewpewpew78,SWE,Production,1.33,25.69,28.94,-61.15,1,2.25
2474,Christian,Blomberg,christian,SWE,Production,1.33,23.56,26.42,-55.7,2,2.24
2475,Patrik,Backström,,SWE,Production,1.32,24.57,27.62,-58.3,1,2.24
2476,Alexander,Santmarie,santmarie,SWE,Production,1.32,25.4,28.61,-60.43,1,2.24
2477,Kjell,Jonsson,,SWE,Production,1.32,22.63,25.31,-53.31,3,2.24
2478,Daniel,Fritjofsson,dtf,SWE,Production,1.32,26.47,29.88,-63.17,1,2.24
2479,Jon,Hägglund,growlingturtle,SWE,Production,1.32,20.38,22.64,-47.56,6,2.23
2480,Ola,Wik,,SWE,Production,1.32,24.58,27.64,-58.34,2,2.23
2481,Jan-Erik,Winberg,,SWE,Production,1.32,25.13,28.3,-59.76,1,2.23
2482,Erik,Wannberg,erikw,SWE,Production,1.32,24.42,27.45,-57.93,2,2.23
2483,Ann,NotKnown,bbb,SWE,Production,1.32,24.29,27.29,-57.6,2,2.23
2484,Hakan,Larsson,,SWE,Production,1.31,20.65,22.98,-48.28,7,2.23
2485,Clas,N,kalops,SWE,Production,1.31,24.57,27.63,-58.32,1,2.22
2486,Tommy,Skredsfors,,SWE,Production,1.31,23.93,26.87,-56.69,2,2.22
2487,Leo,Jacobsson,,SWE,Production,1.31,25.16,28.34,-59.86,1,2.22
2488,Albin,Håkansson,alhak,SWE,Production,1.31,24.56,27.63,-58.33,1,2.21
2489,Tomas,Svalö,tomme,SWE,Production,1.3,24.72,27.82,-58.73,3,2.21
2490,Andreas,Gelotte,eas,SWE,Production,1.3,25.07,28.24,-59.66,1,2.2
2491,Peter,Hladisch,,SWE,Production,1.3,24.72,27.83,-58.76,2,2.2
2492,Andreas,Lindgren,,SWE,Production,1.3,24.52,27.59,-58.25,2,2.2
2493,Anders,Lövgren,swegoose,SWE,Production,1.3,25.09,28.27,-59.72,1,2.19
2494,Ulf,Eden Kravik,,SWE,Production,1.29,25.43,28.68,-60.6,1,2.19
2495,Daniel,Hedblom,,SWE,Production,1.29,24.99,28.15,-59.47,1,2.19
2496,Emil,Rudberg,,SWE,Production,1.29,24.95,28.11,-59.39,1,2.18
2497,Maikel,Ablahad,,SWE,Production,1.28,24.9,28.06,-59.28,1,2.17
2498,Simon,Danielsson,,SWE,Production,1.28,24.82,27.97,-59.08,1,2.17
2499,Kenny,Tidevåg,,SWE,Production,1.28,24.98,28.16,-59.5,1,2.17
2500,Per-Inge,Berggren,,SWE,Production,1.28,23.18,26.03,-54.9,3,2.17
2501,Joel,N,,SWE,Production,1.28,24.79,27.93,-59.01,1,2.17
2502,Felix,Bäckstäde,,SWE,Production,1.28,24.89,28.06,-59.28,1,2.16
2503,joakim,holmlund,,SWE,Production,1.28,25.06,28.26,-59.71,1,2.16
2504,Måns,Pihlquist,echo01,SWE,Production,1.27,20.3,22.62,-47.54,5,2.15
2505,Jesper,Liedstrand,jjl88,SWE,Production,1.27,24.58,27.7,-58.51,2,2.15
2506,Joakim,Holmberg,,SWE,Production,1.27,23.64,26.58,-56.09,3,2.15
2507,Fredrik,Brötte,frbr,SWE,Production,1.27,23.6,26.53,-55.99,2,2.15
2508,David,Treiberg,dow,SWE,Production,1.27,25.24,28.48,-60.2,1,2.15
2509,Fredrik,Lantz,fredde,SWE,Production,1.27,21.79,24.39,-51.38,4,2.14
2510,Fredrik,Palmér,,SWE,Production,1.26,24.82,27.99,-59.16,1,2.14
2511,Vlad,,,SWE,Production,1.26,24.71,27.86,-58.86,1,2.14
2512,Ava,J,,SWE,Production,1.26,21.66,24.24,-51.06,4,2.14
2513,Piotr,Janeling,taccer,SWE,Production,1.26,25.2,28.45,-60.14,1,2.13
2514,Martin,von Arnold,marnold,SWE,Production,1.26,24.98,28.19,-59.58,1,2.13
2515,Nic,Ramstedt,,SWE,Production,1.26,24.75,27.91,-58.99,6,2.13
2516,Olle,Möller,,SWE,Production,1.25,24.69,27.84,-58.84,1,2.12
2517,Daniel,Takayama,takayama,SWE,Production,1.25,25.24,28.51,-60.28,1,2.12
2518,Jonas,Sandell,,SWE,Production,1.25,24.92,28.12,-59.44,1,2.12
2519,Magnus,Dahl,,SWE,Production,1.25,24.4,27.51,-58.12,1,2.11
2520,Elias,Dahlander,,SWE,Production,1.25,24.96,28.18,-59.57,1,2.11
2521,Martin,Fröberg,,SWE,Production,1.25,24.63,27.78,-58.71,1,2.11
2522,Pär,Berggren,,SWE,Production,1.25,23.39,26.31,-55.55,3,2.11
2523,Erik,Somnäs,,SWE,Production,1.25,24.14,27.2,-57.47,6,2.11
2524,Jacob,von Quanten,,SWE,Production,1.25,25.27,28.54,-60.36,1,2.11
2525,Pontus,Johansson,,SWE,Production,1.25,23.61,26.57,-56.11,3,2.11
2526,Bengt,Lindblad,,SWE,Production,1.24,21.5,24.07,-50.71,4,2.11
2527,Harald,Stare,,SWE,Production,1.24,25.2,28.47,-60.2,1,2.11
2528,Jon,Sunnerheim,,SWE,Production,1.24,24.79,27.98,-59.15,1,2.11
