division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
1141,Benjamin,Declanius,,SWE,Open,-5.01,25.11,35.78,-82.23,1,-5.79
1142,Fredrik,Plantin,plantin,SWE,Open,-5.06,24.95,35.66,-82.03,1,-5.85
1143,Roger,Andersson,rogera,SWE,Open,-5.09,24.96,35.7,-82.15,1,-5.88
1144,Marcus,Tengvall,,SWE,Open,-5.09,24.88,35.61,-81.95,1,-5.88
1145,MIchael,Henebratt,,SWE,Open,-5.09,25.14,35.92,-82.62,1,-5.89
1146,Henrik,Ivarsson,ivar,SWE,Open,-5.11,24.9,35.66,-82.08,1,-5.91
1147,Mikael,Lahtela,,SWE,Open,-5.12,25.11,35.92,-82.64,1,-5.92
1148,Karl,U Ericson,fapswe,SWE,Open,-5.13,23.63,34.18,-78.91,1,-5.94
1149,Therry,Ellgren,,SWE,Open,-5.19,24.78,35.61,-82.06,1,-6.01
1150,Konstantin,Chow,konta,SWE,Open,-5.2,24.66,35.48,-81.79,1,-6.02
1151,Ivan,Slabiak,,SWE,Open,-5.26,24.73,35.63,-82.17,1,-6.08
1152,Henning,Lundin,,SWE,Open,-5.33,24.92,35.95,-82.93,1,-6.17
1153,Linus,Swälas,,SWE,Open,-5.35,18.71,28.6,-67.07,1,-6.19
1154,Christian,Hermansson,,SWE,Open,-5.36,24.82,35.85,-82.74,1,-6.2
1155,Fredrik,Wennolf,,SWE,Open,-5.41,24.54,35.59,-82.22,1,-6.26
1156,Mattias,Fjällborg,rabadax,SWE,Open,-5.44,16.99,26.65,-62.96,4,-6.29
1157,Lars-Erik,Söderén,korn64,SWE,Open,-5.44,23.77,34.7,-80.33,2,-6.29
1158,Tina,Oskarsson,xena,SWE,Open,-5.48,23.3,34.2,-79.29,2,-6.34
1159,Thomas,A,farbrorbarbro,SWE,Open,-5.49,14.99,24.33,-58.02,3,-6.36
1160,Kattis,Edfeldt,kattis,SWE,Open,-5.5,24.76,35.96,-83.11,1,-6.37
1161,Rickard,Lennkvist,,SWE,Open,-5.51,18.71,28.79,-67.65,1,-6.38
1162,Johan,Hansson,,SWE,Open,-5.69,18.65,28.93,-68.13,2,-6.59
1163,Anders,Södermark,,SWE,Open,-5.76,23.5,34.77,-80.8,1,-6.66
1164,Niclas,Fröhberg,kbv07,SWE,Open,-5.79,22.21,33.28,-77.61,3,-6.7
1165,Alain,Elawad,,SWE,Open,-5.95,17.82,28.25,-66.93,1,-6.89
1166,Rickard,Gustafsson,rickswe,SWE,Open,-6.0,25.16,37.02,-85.91,1,-6.94
1167,Jim,Almqvist,,SWE,Open,-6.03,25.15,37.04,-85.97,1,-6.97
1168,pasi,pirttikoski,trooper,SWE,Open,-6.03,21.13,32.28,-75.69,1,-6.98
1169,Johannes,Saers,saers,SWE,Open,-6.03,18.46,29.11,-68.86,1,-6.98
1170,Carl,Andersson,,SWE,Open,-6.08,16.07,26.31,-62.87,2,-7.03
1171,Fredrik,Tufvesson,krutdurk,SWE,Open,-6.09,16.06,26.32,-62.89,2,-7.05
1172,Pierre,Jonsson,puttepistol,SWE,Open,-6.11,17.24,27.75,-66.0,1,-7.07
1173,Tommi,Vuolevi,bollis,SWE,Open,-6.11,25.08,37.06,-86.11,1,-7.07
1174,Mattias,Malm,overlord,SWE,Open,-6.13,25.07,37.07,-86.13,1,-7.09
1175,robert,rönnestam,rcgr,SWE,Open,-6.22,24.94,37.03,-86.14,1,-7.19
1176,Magnus,Wallenrodd,schmitt,SWE,Open,-6.32,18.53,29.52,-70.03,2,-7.31
1177,Björn,Videnberg,,SWE,Open,-6.35,15.68,26.18,-62.84,2,-7.34
1178,Anders,Wennerbom,,SWE,Open,-6.37,25.13,37.44,-87.18,1,-7.37
1179,Rasmus,Luckmann,luddet,SWE,Open,-6.41,24.65,36.9,-86.06,1,-7.42
1180,Terés,Gustafsson,,SWE,Open,-6.48,16.69,27.53,-65.9,1,-7.5
1181,Jeremiah,shafer,,SWE,Open,-6.49,25.08,37.51,-87.44,1,-7.5
1182,Uma,NN Falk,uma18,SWE,Open,-6.53,14.26,24.7,-59.84,4,-7.55
1183,Tobias,Jacobsson,,SWE,Open,-6.59,17.14,28.2,-67.45,1,-7.62
1184,Jonas,Andersson,sawgunner,SWE,Open,-6.68,24.97,37.6,-87.84,1,-7.73
1185,Andreas,Carlsson,,SWE,Open,-6.7,25.05,37.73,-88.13,1,-7.75
1186,Tomas,Hellström,,SWE,Open,-6.74,24.9,37.59,-87.88,1,-7.8
1187,Anders,Bäckman,andersb,SWE,Open,-6.79,24.97,37.74,-88.25,1,-7.86
1188,Ola,Nordstrand,,SWE,Open,-7.07,21.7,34.18,-80.85,1,-8.18
1189,Paul,Jackson,,SWE,Open,-7.11,16.45,28.0,-67.55,1,-8.23
1190,Richard,Lindhägg,richard,SWE,Open,-7.18,17.92,29.83,-71.56,1,-8.31
1191,Rickard,johansson,,SWE,Open,-7.21,16.2,27.81,-67.24,4,-8.34
1192,Pia,Palmer,69an,SWE,Open,-7.24,17.84,29.8,-71.57,1,-8.38
1193,Teresa,Kilen,kickingfoot,SWE,Open,-7.27,21.94,34.71,-82.19,2,-8.41
1194,Pierre,,,SWE,Open,-7.31,16.15,27.88,-67.48,1,-8.45
1195,Christina,Ottosson Öygarden,,SWE,Open,-7.33,16.32,28.09,-67.96,1,-8.48
1196,Daniel,Thunell,mrspeed,SWE,Open,-7.49,19.48,32.04,-76.65,4,-8.66
1197,Joakim,Holmberg,,SWE,Open,-7.53,17.47,29.7,-71.63,1,-8.71
1198,Filip,Gren,,SWE,Open,-7.54,17.35,29.56,-71.35,1,-8.72
1199,Denise,Kaic,flisan,SWE,Open,-7.76,17.53,30.05,-72.61,1,-8.97
1200,Fredrik,Snygg,pussycat,SWE,Open,-7.87,15.4,27.64,-67.53,2,-9.1
1201,Roger,Wysiecki,majtii,SWE,Open,-7.9,21.03,34.37,-82.07,2,-9.13
1202,Carsten,Hansen,,SWE,Open,-7.97,18.22,31.12,-75.13,1,-9.22
1203,Tore,Johansson,tojo,SWE,Open,-7.98,20.22,33.5,-80.29,2,-9.23
1204,Olof,Rubin,rubydoc,SWE,Open,-8.02,14.36,26.59,-65.41,2,-9.27
1205,Katarina,Edfeldt,,SWE,Open,-8.03,25.0,39.25,-92.74,1,-9.29
1206,Lars E,Bjorkvall,,SWE,Open,-8.03,25.0,39.25,-92.74,1,-9.29
1207,Örjan,Johansson,rappen,SWE,Open,-8.03,25.0,39.25,-92.74,1,-9.29
1208,Jan-Olof,Olsson,jo54,SWE,Open,-8.18,17.31,30.29,-73.55,1,-9.46
1209,Blaze,Sambevski,,SWE,Open,-8.24,23.47,37.67,-89.55,1,-9.53
1210,Ahmad,Asad,,SWE,Open,-8.28,15.0,27.66,-67.99,3,-9.58
1211,Ulf,Bjelkengren,uffeb,SWE,Open,-8.3,18.05,31.3,-75.85,5,-9.6
1212,Roger,Österman,osterman,SWE,Open,-8.89,17.34,31.16,-76.15,1,-10.28
1213,Marie,Mattiasson,,SWE,Open,-8.96,13.49,26.68,-66.55,2,-10.37
1214,Thomas,Nilson,gratisnalle,SWE,Open,-8.98,15.62,29.23,-72.07,2,-10.39
1215,Martin,Axelsson,axelsson,SWE,Open,-9.37,14.52,28.39,-70.64,1,-10.84
1216,Kjell,Marklund,lakelander,SWE,Open,-9.38,17.13,31.5,-77.37,1,-10.85
1217,Martin,Chruzander,,SWE,Open,-9.5,14.47,28.47,-70.95,1,-10.98
1218,Mikael,Schwarzman,,SWE,Open,-9.55,14.41,28.47,-70.99,1,-11.04
1219,Morgan,Lindholm,lindholm,SWE,Open,-9.67,18.65,33.65,-82.3,1,-11.19
1220,Niklas,Engebretsen,,SWE,Open,-9.69,14.43,28.65,-71.53,1,-11.2
1221,Pablo,Pons,,SWE,Open,-9.81,18.94,34.16,-83.55,1,-11.35
1222,Johan,Gyllenpil,,SWE,Open,-9.82,14.24,28.59,-71.53,1,-11.36
1223,Michael,Börjesson,smurfen,SWE,Open,-9.83,13.83,28.12,-70.53,1,-11.37
1224,Per,Eriksson,hemsk,SWE,Open,-9.86,14.42,28.86,-72.15,2,-11.41
1225,Nicklas,Andersson,,SWE,Open,-10.07,14.42,29.1,-72.89,1,-11.65
1226,Philip,Toth,,SWE,Open,-10.09,13.68,28.24,-71.03,1,-11.67
1227,Fredric,Wictorinus,,SWE,Open,-10.24,21.47,37.67,-91.54,1,-11.84
1228,Dan,Andersson,,SWE,Open,-10.27,21.51,37.75,-91.75,1,-11.87
1229,Angelica,Sanchez,,SWE,Open,-10.29,13.63,28.42,-71.62,1,-11.9
1230,Linus,Andersson,,SWE,Open,-10.46,13.36,28.3,-71.53,1,-12.1
1231,"Mats ""Dalmas""",Bäckström,dalmas4,SWE,Open,-10.71,11.57,26.47,-67.84,2,-12.39
1232,Peter,Claesson,pc65,SWE,Open,-10.79,14.6,30.17,-75.91,1,-12.48
1233,Andreas,Jansson,jazze,SWE,Open,-11.37,13.75,29.85,-75.79,1,-13.15
1234,Mika,Nousiainen,,SWE,Open,-11.37,8.72,23.87,-62.88,4,-13.15
1235,Karl,Broberg,,SWE,Open,-11.85,14.38,31.17,-79.14,1,-13.71
1236,Linnéa,Arildsson,,SWE,Open,-11.87,13.05,29.6,-75.77,1,-13.73
1237,Pelle,Pettersson,pellebrandman,SWE,Open,-11.88,12.71,29.21,-74.94,1,-13.74
1238,Mikael,Svensson,msv,SWE,Open,-12.14,13.38,30.31,-77.57,1,-14.04
1239,Mikael,Floberg,mickeys,SWE,Open,-12.17,12.08,28.81,-74.35,1,-14.07
1240,Marianne,Boström,,SWE,Open,-12.22,13.99,31.15,-79.45,1,-14.14
1241,Örjan,Tollbom,oldiebutgoldie,SWE,Open,-12.79,12.13,29.61,-76.69,2,-14.79
1242,Fredrik,Stangebye,,SWE,Open,-13.35,14.36,32.93,-84.42,1,-15.45
1243,Amira,Roula,,SWE,Open,-13.36,9.53,27.21,-72.08,2,-15.46
1244,Orjan,Tollbom,,SWE,Open,-14.78,15.45,35.92,-92.32,2,-17.1
1245,Daniel,Lindau,,SWE,Open,-15.05,9.58,29.25,-78.19,2,-17.4
1246,Tariq,Mahmud,,SWE,Open,-15.83,14.08,35.53,-92.52,1,-18.31
1247,Umaphon,Na Nakhon Falk,,SWE,Open,-15.89,7.51,27.8,-75.9,3,-18.38
1248,Einar,Cronstedt,,SWE,Open,-16.07,13.94,35.66,-93.03,1,-18.59
1249,Bengt-Ole,Hamilton,freixenet,SWE,Open,-18.7,4.81,27.93,-78.98,3,-21.63
1250,Per,Byberg,xiter,SWE,Open,-18.82,10.31,34.61,-93.51,2,-21.76
1251,Steen,Ottov,,SWE,Open,-19.2,4.91,28.64,-81.01,6,-22.2
